orgid,orgname,mergecountry,year,oil_gas_fields,ETHPOL,strat_terror,strat_vio,ln_GDP_lag,ln_pop_lag,fh_dem_lag,elf_lag,ln_oil_group_lag,ln_oil_nat_lag,goal1_lag,goal2_lag,econgoal_lag,cultgoal_lag,forstsup_lag,relextrem_lag,viorepression_lag,eprautonomy_lag,eprpowersharing_lag,negotiations_lag,poldis_lag,ecdis_lag,polity2_lag,socservice_lag,orgabbrev,numcode,vmar_group,ccode,country,vmar_region,orgfounded,orgsplit,orgloc,orgopen,orglegal,orgmilitant,lead,orgpop,orgpolgr,orgpolgrdes,orgecgr,orgcultgr,relorg,leftorg,rightorg,natorg,ethorg,gendexc,gendinc,authorg,demorg,supremacist,envorg,otherorg,otherorgdes,storgrepress,stateviolence,orgsuccess,orgsucimpl,orgimpl,diasup,diafinsup,diahumsup,diapolsup,dianvmilsup,diavmilsup,forstsup,forstfinsup,forsthumsup,forstpolsup,forstnvmilsup,forstvmilsup,igosup,igofinsup,igohumsup,igopolsup,igonvmilsup,igovmilsup,ingosup,ingofinsup,ingohumsup,ingopolsup,ingonvmilsup,ingovmilsup,orgst1,orgst2,orgst3,orgst4,orgst5,orgst6,orgst7,orgst8,orgst8a,orgst8b,orgst9,orgst10,orgst11,orgst12,orglocmob,domorgprot,transprotarg,transprotloc,violrhetdom,violrhetrans,orgkill,orincid,militiaform,orglocviol,orgreb,intraorgcon,intrasev1,intrasev1des,intrasev2,intrasev2des,intrasev3,intrasev3des,interorgcon,intersev1,intersev1des,intersev2,intersev2des,intersev3,intersev3des,domorgviolence,dcivinfra,dgenciv,dethciv,dcomciv,dreligciv,dgovinfra,dnsecgov,dsecgov,transvioltarg,ttcivinfra,ttgenciv,ttethciv,ttcomciv,ttreligciv,ttgovinfra,ttnsecgov,ttsecgov,transvioloc,tlcivinfra,tlgenciv,tlethciv,tlcomciv,tlreligciv,tlgovinfra,tlnsecgov,tlsecgov,armattack,arson,assassin,hostage,bomb,hijack,kidnap,suicide,cbrn,otherviol,othervioldes,cbrnord,crime,moneylaun,arms,drug,human,sext,smuggle,robbery,resource,kidnapcrim,criofficial,crilocoff,cripolice,crimilitary,criborder,criother,criotherdes,domcrimnet,domneteth,domnetethdes,domnetrelig,domnetreligdes,domnetideo,domnetideodes,domnetother,domnetotherdes,transcrimnet,transneteth,transnetethdes,transnetrelig,transnetreligdes,transnetideo,transnetideodes,transnetother,transnetotherdes,_merge
3520104,New Birth Party or New Dawn Party,Cyprus,1984,0,0.6522008180618286,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1984,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520108,Turkish Unity Party,Cyprus,1984,0,0.6522008180618286,0,0,9.430667877197266,13.450333595275879,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,TUP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1980,0,1,1,1,0,2,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520103,Democratic People's Party,Cyprus,1985,0,0.6522008180618286,0,0,9.501665115356445,13.45556926727295,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,DPP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1979,0,1,1,1,0,4,2,3,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520107,National Unity Party,Cyprus,1985,0,0.6522008180618286,2,2,9.501665115356445,13.45556926727295,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,1,UBP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1975,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520104,New Birth Party or New Dawn Party,Cyprus,1985,0,0.6522008180618286,0,0,9.501665115356445,13.45556926727295,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,0,0,0,10,0,NDP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1984,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520101,Turkish Republican Party,Cyprus,1985,0,0.6522008180618286,0,0,9.501665115356445,13.45556926727295,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,CTP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1970,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520105,Toplumcu Kurtulus Partisi,Cyprus,1985,0,0.6522008180618286,0,0,9.501665115356445,13.45556926727295,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,TKP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1976,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520104,New Birth Party or New Dawn Party,Cyprus,1986,0,0.6522008180618286,0,0,9.537178993225098,13.464097023010254,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,0,0,0,10,0,NDP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1984,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520101,Turkish Republican Party,Cyprus,1986,0,0.6522008180618286,0,0,9.537178993225098,13.464097023010254,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,CTP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1970,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520103,Democratic People's Party,Cyprus,1986,0,0.6522008180618286,0,0,9.537178993225098,13.464097023010254,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,DPP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1979,0,1,1,1,0,4,2,3,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520105,Toplumcu Kurtulus Partisi,Cyprus,1986,0,0.6522008180618286,0,0,9.537178993225098,13.464097023010254,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,0,TKP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1976,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520107,National Unity Party,Cyprus,1986,0,0.6522008180618286,2,2,9.537178993225098,13.464097023010254,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,1,UBP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1975,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520107,National Unity Party,Cyprus,1987,0,0.6522008180618286,2,2,9.562080383300781,13.476310729980469,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,0,0,0,10,1,UBP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1975,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520103,Democratic People's Party,Cyprus,1987,0,0.6522008180618286,0,0,9.562080383300781,13.476310729980469,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,DPP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1979,0,1,1,1,0,4,2,3,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520105,Toplumcu Kurtulus Partisi,Cyprus,1987,0,0.6522008180618286,0,0,9.562080383300781,13.476310729980469,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,0,TKP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1976,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520104,New Birth Party or New Dawn Party,Cyprus,1987,0,0.6522008180618286,0,0,9.562080383300781,13.476310729980469,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,0,NDP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1984,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520101,Turkish Republican Party,Cyprus,1987,0,0.6522008180618286,0,0,9.562080383300781,13.476310729980469,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,CTP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1970,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520105,Toplumcu Kurtulus Partisi,Cyprus,1988,0,0.6522008180618286,0,0,9.619474411010742,13.491689682006836,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,TKP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1976,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520101,Turkish Republican Party,Cyprus,1988,0,0.6522008180618286,0,0,9.619474411010742,13.491689682006836,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,CTP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1970,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520104,New Birth Party or New Dawn Party,Cyprus,1988,0,0.6522008180618286,0,0,9.619474411010742,13.491689682006836,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,0,NDP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1984,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520103,Democratic People's Party,Cyprus,1988,0,0.6522008180618286,0,0,9.619474411010742,13.491689682006836,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,DPP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1979,0,1,1,1,0,4,2,3,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520107,National Unity Party,Cyprus,1988,0,0.6522008180618286,2,2,9.619474411010742,13.491689682006836,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,1,UBP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1975,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520105,Toplumcu Kurtulus Partisi,Cyprus,1989,0,0.6522008180618286,0,0,9.691802024841309,13.50963306427002,1.5,0.3580000102519989,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,10,0,TKP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1976,0,1,1,1,0,3,2,3,,0,0,0,1,0,1,0,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520104,New Birth Party or New Dawn Party,Cyprus,1989,0,0.6522008180618286,0,0,9.691802024841309,13.50963306427002,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,0,NDP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1984,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520109,Patriotic Union Party,Cyprus,1989,0,0.6522008180618286,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YBH,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1989,0,1,1,1,0,2,2,1,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
3520107,National Unity Party,Cyprus,1989,0,0.6522008180618286,2,2,9.691802024841309,13.50963306427002,1.5,0.3580000102519989,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,10,1,UBP,35201,Turkish Cypriots,352,Cyprus,Middle East and North Africa,1975,0,1,1,1,0,3,2,4,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
